style_code,Core_New
139529,virtual pid
139530,discontinued
206366,discontinued
202456,virtual pid
139531,discontinued
139532,discontinued
139533,discontinued
139534,discontinued
139535,discontinued
139536,discontinued
139537,discontinued
139538,discontinued
139539,discontinued
139540,discontinued
139541,discontinued
139542,discontinued
139543,discontinued
139544,discontinued
139545,discontinued
139546,discontinued
139547,discontinued
139548,discontinued
139549,discontinued
203575,virtual pid
139551,discontinued
139552,discontinued
139553,discontinued
139554,discontinued
139555,discontinued
139556,discontinued
139557,discontinued
139558,discontinued
139559,discontinued
139560,discontinued
139561,discontinued
139562,discontinued
139563,discontinued
139564,discontinued
139565,discontinued
139566,discontinued
139567,discontinued
139568,discontinued
139569,discontinued
206367,discontinued
139570,discontinued
139571,discontinued
139572,discontinued
139573,discontinued
139574,virtual pid
139575,discontinued
139576,discontinued
139577,discontinued
139578,discontinued
139579,discontinued
139580,discontinued
139581,discontinued
139582,discontinued
139583,discontinued
139584,discontinued
139585,discontinued
139586,virtual pid
139587,discontinued
139588,discontinued
206517,discontinued
139589,virtual pid
139590,virtual pid
139591,discontinued
139592,discontinued
139593,discontinued
139594,discontinued
139595,discontinued
139596,discontinued
139597,discontinued
139598,discontinued
139599,discontinued
139600,discontinued
139601,discontinued
139602,discontinued
139603,discontinued
139604,virtual pid
139605,discontinued
139606,discontinued
139607,discontinued
206511,discontinued
209384,singapore ex
139676,discontinued
139677,discontinued
139678,discontinued
139679,discontinued
139680,discontinued
139681,discontinued
139682,discontinued
139683,discontinued
139684,discontinued
139685,discontinued
139686,discontinued
139687,discontinued
139688,discontinued
139689,discontinued
139690,discontinued
139691,discontinued
139692,discontinued
139693,discontinued
139694,virtual pid
206512,discontinued
139695,discontinued
139696,discontinued
139697,discontinued
139698,discontinued
139699,discontinued
139700,discontinued
139701,discontinued
139702,discontinued
139704,discontinued
139705,discontinued
139706,discontinued
139707,discontinued
139708,discontinued
139709,discontinued
139710,discontinued
139711,discontinued
139712,discontinued
139713,discontinued
139714,discontinued
207322,singapore ex
203675,virtual pid
139715,discontinued
139716,discontinued
139717,discontinued
139718,discontinued
139719,discontinued
139720,discontinued
139721,discontinued
139722,discontinued
139723,discontinued
139724,discontinued
139725,discontinued
139726,discontinued
139727,discontinued
139728,discontinued
139729,discontinued
139738,discontinued
139739,discontinued
139740,discontinued
139745,discontinued
139746,discontinued
139747,discontinued
139748,discontinued
139750,discontinued
139752,discontinued
139753,discontinued
139768,discontinued
139769,discontinued
139770,discontinued
139771,discontinued
139772,discontinued
139773,discontinued
139774,discontinued
139775,discontinued
139776,discontinued
139777,discontinued
139778,discontinued
139779,discontinued
139780,discontinued
139781,discontinued
139782,discontinued
139783,discontinued
139784,discontinued
139785,discontinued
206513,discontinued
139786,discontinued
139787,discontinued
139788,discontinued
143345,discontinued
139789,discontinued
139790,discontinued
139791,discontinued
139792,discontinued
139793,discontinued
139794,discontinued
139795,discontinued
139796,discontinued
139797,discontinued
139798,discontinued
139799,discontinued
139800,discontinued
139801,discontinued
139802,discontinued
139803,discontinued
139804,discontinued
206514,discontinued
139805,discontinued
139806,discontinued
139807,discontinued
139808,discontinued
139809,discontinued
139810,discontinued
139812,discontinued
139813,discontinued
139814,discontinued
139815,discontinued
139816,discontinued
139817,discontinued
139818,discontinued
139819,discontinued
139820,discontinued
139821,discontinued
139822,discontinued
139823,discontinued
139824,discontinued
213574,discontinued
139825,discontinued
139826,discontinued
139827,discontinued
139828,discontinued
139829,discontinued
139830,discontinued
139831,discontinued
139832,discontinued
139833,discontinued
139834,discontinued
139835,discontinued
139836,discontinued
139837,discontinued
139838,discontinued
139839,discontinued
139840,discontinued
139841,discontinued
139842,discontinued
139843,discontinued
206515,discontinued
139844,discontinued
139845,discontinued
139846,discontinued
139847,discontinued
139848,discontinued
139849,discontinued
139850,discontinued
139851,discontinued
139852,discontinued
139853,discontinued
139854,discontinued
139855,discontinued
139856,discontinued
139857,discontinued
139858,discontinued
139859,discontinued
139860,discontinued
139861,discontinued
139862,discontinued
206516,discontinued
202749,virtual pid
139863,discontinued
139864,discontinued
139865,discontinued
139866,discontinued
139867,discontinued
139868,discontinued
139869,discontinued
139870,discontinued
139871,discontinued
139872,discontinued
139873,discontinued
139874,discontinued
139875,discontinued
139876,discontinued
139877,discontinued
139878,discontinued
139879,discontinued
139880,discontinued
139881,discontinued
209404,singapore ex
202752,virtual pid
139882,discontinued
139883,discontinued
139884,discontinued
139885,discontinued
139886,discontinued
139887,discontinued
139888,discontinued
139889,discontinued
139890,discontinued
139891,discontinued
139892,discontinued
139893,discontinued
139894,discontinued
139895,discontinued
139896,discontinued
139897,discontinued
139898,discontinued
139899,discontinued
139900,discontinued
139901,discontinued
202708,virtual pid
203576,virtual pid
139902,discontinued
140051,discontinued
140052,discontinued
140053,discontinued
140054,discontinued
140055,discontinued
140056,discontinued
140057,discontinued
140058,discontinued
140059,discontinued
140060,discontinued
140061,discontinued
140062,discontinued
140063,discontinued
140064,discontinued
140065,discontinued
140066,discontinued
140067,discontinued
140068,discontinued
140069,discontinued
209383,singapore ex
140070,discontinued
140071,discontinued
140072,discontinued
140073,discontinued
140074,discontinued
140075,discontinued
140076,discontinued
140077,discontinued
140078,discontinued
140079,discontinued
140080,discontinued
140081,discontinued
140082,discontinued
140083,discontinued
140084,discontinued
140085,discontinued
140086,discontinued
140087,discontinued
140088,discontinued
140089,discontinued
140090,discontinued
140091,discontinued
140092,discontinued
140093,discontinued
140094,discontinued
140095,discontinued
140096,discontinued
140097,discontinued
140098,discontinued
140099,discontinued
140100,discontinued
140101,discontinued
140102,discontinued
140103,discontinued
140104,discontinued
140105,discontinued
140106,discontinued
140107,discontinued
140108,discontinued
140109,discontinued
140110,discontinued
207321,singapore ex
140111,discontinued
140112,discontinued
140113,discontinued
140114,discontinued
140115,discontinued
140116,discontinued
140117,discontinued
140118,discontinued
140119,discontinued
140335,discontinued
140336,discontinued
140337,discontinued
140338,discontinued
140339,discontinued
140340,discontinued
140341,discontinued
140342,discontinued
140363,discontinued
140343,discontinued
206518,discontinued
140344,discontinued
140345,discontinued
140346,discontinued
140347,virtual pid
140348,virtual pid
140349,discontinued
140350,discontinued
140351,discontinued
140352,discontinued
140353,discontinued
140354,discontinued
140355,discontinued
140356,discontinued
140357,discontinued
140358,discontinued
140359,discontinued
140360,discontinued
140361,discontinued
140362,discontinued
213575,discontinued
140364,discontinued
140365,discontinued
140366,discontinued
140367,discontinued
140368,discontinued
140369,discontinued
140370,discontinued
140371,discontinued
140372,discontinued
140373,discontinued
140374,discontinued
140375,discontinued
140376,discontinued
140377,discontinued
140378,discontinued
140379,discontinued
140380,discontinued
140382,discontinued
140383,discontinued
140384,discontinued
206519,discontinued
140385,discontinued
140386,discontinued
140387,discontinued
140388,discontinued
140389,discontinued
140390,discontinued
140391,discontinued
140560,discontinued
140561,discontinued
140638,discontinued
140639,discontinued
140640,discontinued
140641,discontinued
140642,discontinued
140643,discontinued
140644,discontinued
140645,discontinued
140646,discontinued
140647,discontinued
140648,discontinued
203591,virtual pid
140649,discontinued
140650,discontinued
140651,discontinued
140652,discontinued
140653,discontinued
140654,discontinued
140655,discontinued
140750,virtual pid
140751,virtual pid
140752,discontinued
140753,virtual pid
140754,virtual pid
140755,discontinued
140756,discontinued
140757,discontinued
140758,discontinued
140759,discontinued
140760,discontinued
140761,discontinued
140762,discontinued
206520,discontinued
203573,virtual pid
140763,virtual pid
140764,discontinued
140765,discontinued
140766,discontinued
140767,virtual pid
140768,discontinued
140770,virtual pid
140771,discontinued
140772,virtual pid
140773,discontinued
140774,virtual pid
140775,discontinued
140776,discontinued
140777,discontinued
140778,discontinued
140779,discontinued
140780,discontinued
140781,virtual pid
140782,virtual pid
140783,virtual pid
140784,virtual pid
140785,discontinued
140786,discontinued
140787,virtual pid
140788,virtual pid
140789,discontinued
140790,discontinued
140791,discontinued
140792,virtual pid
140793,discontinued
140794,discontinued
140795,discontinued
140796,discontinued
140797,discontinued
140798,virtual pid
140799,discontinued
140800,discontinued
140801,discontinued
140802,virtual pid
140803,discontinued
140804,virtual pid
206521,discontinued
209401,singapore ex
140805,virtual pid
140806,discontinued
140807,discontinued
140808,discontinued
140809,discontinued
140810,discontinued
140811,discontinued
140812,discontinued
140813,virtual pid
140814,discontinued
140815,virtual pid
140817,discontinued
140818,discontinued
140819,discontinued
140820,discontinued
140821,discontinued
140822,discontinued
140823,discontinued
140824,discontinued
140825,discontinued
140826,discontinued
203592,virtual pid
221462,virtual pid
140827,discontinued
140828,discontinued
140931,virtual pid
140932,discontinued
140933,discontinued
140934,discontinued
140935,virtual pid
140936,virtual pid
140937,discontinued
140938,virtual pid
141072,discontinued
141073,discontinued
141074,discontinued
